"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"WNC","Wabash National Corporation","16.01","993193254.06","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","105.89","5833099319.56","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"WGBS","WaferGen Bio-systems, Inc.","5","3785545","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wgbs",
"WAT","Waters Corporation","139.98","11279283663.54","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wat",
"WTS","Watts Water Technologies, Inc.","65.25","2233439248.5","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wts",
"WCIC","WCI Communities, Inc.","23.45","617598851.1","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/wcic",
"WAIR","Wesco Aircraft Holdings, Inc.","15.25","1510140400","n/a","n/a","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/wair",
"WAB","Westinghouse Air Brake Technologies Corporation","84.56","8064777325.36","n/a","n/a","Capital Goods","Railroads","http://www.nasdaq.com/symbol/wab",
"WTT","Wireless Telecom Group,  Inc.","1.7801","33325868.0146","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/wtt",
"WKHS","Workhorse Group, Inc.","6.45","171114352.65","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wkhs",
"WOR","Worthington Industries, Inc.","47.56","2975448720","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/wor",
"XCRA","Xcerra Corporation","7.72","418158856.6","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/xcra",
"XYL","Xylem Inc.","49.58","8894395968.88","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/xyl",
"YECO","Yulong Eco-Materials Limited","0.88","10557521.92","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/yeco",
