"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"GLBZ","Glen Burnie Bancorp","11.86","33007696.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/glbz",
"GBLI","Global Indemnity Limited","37.8","546525100.8","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbli",
"GBLIZ","Global Indemnity Limited","25.225","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbliz",
"GPAC","Global Partner Acquisition Corp.","9.9","192121875","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/gpac",
"GPACU","Global Partner Acquisition Corp.","10","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/gpacu",
"GPACW","Global Partner Acquisition Corp.","0.43","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/gpacw",
"GS","Goldman Sachs Group, Inc. (The)","244.9","97384293243.3","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gs",
"GOV","Government Properties Income Trust","19.71","1402938070.29","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/gov",
"GOVNI","Government Properties Income Trust","24.4","0","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/govni",
"GSBC","Great Southern Bancorp, Inc.","52.95","737469597","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gsbc",
"GWB","Great Western Bancorp, Inc.","43.46","2551733169.58","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gwb",
"GNBC","Green Bancorp, Inc.","15.3","563979114","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gnbc",
"GDOT","Green Dot Corporation","25.07","1258335727.23","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gdot",
"GCBC","Greene County Bancorp, Inc.","23.6","200425690.4","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/gcbc",
"GHL","Greenhill & Co., Inc.","27.8","812990956.2","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ghl",
"GLRE","Greenlight Reinsurance, Ltd.","23.7","885581949.9","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/glre",
"GRIF","Griffin Industrial Realty, Inc.","30.82","156957260.56","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/grif",
"AVAL","Grupo Aval Acciones y Valores S.A.","8.31","9257762621.67","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/aval",
"GGAL","Grupo Financiero Galicia S.A.","29.61","1385761502.16","46800456","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ggal",
"BSMX","Grupo Financiero Santander Mexico S.A. B. de C.V.","7.28","9880990988.96","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsmx",
"SUPV","Grupo Supervielle S.A.","14.09","1025125319.07","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/supv",
"GTYH","GTY Technology Holdings, Inc.","9.8294","542582880","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/gtyh",
"GTYHW","GTY Technology Holdings, Inc.","0.82","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/gtyhw",
"GBNK","Guaranty Bancorp","24.25","712214885.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gbnk",
"GFED","Guaranty Federal Bancshares, Inc.","20.5","90856553.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gfed",
"GWGH","GWG Holdings, Inc","8","47841520","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/gwgh",
"HALL","Hallmark Financial Services, Inc.","11.69","217574069.58","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hall",
"HBK","Hamilton Bancorp, Inc.","14.7","50180596.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hbk",
"HBHC","Hancock Holding Company","43.95","3696726487.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbhc",
"HBHCL","Hancock Holding Company","24.9","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbhcl",
"HAFC","Hanmi Financial Corporation","34.7","1119905162.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hafc",
"HONE","HarborOne Bancorp, Inc.","19.26","618648148.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hone",
"HRMN","Harmony Merger Corp.","10.17","153411907.5","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/hrmn",
"HRMNU","Harmony Merger Corp.","10.6","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/hrmnu",
"HRMNW","Harmony Merger Corp.","0.58","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/hrmnw",
"TINY","Harris & Harris Group, Inc.","1.32","40762694.28","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/tiny",
"HGH","Hartford Financial Services Group, Inc. (The)","30.79","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hgh",
"HIG","Hartford Financial Services Group, Inc. (The)","48.45","18301230081.15","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hig",
"HWBK","Hawthorn Bancshares, Inc.","17.8","100112718","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hwbk",
"HCI","HCI Group, Inc.","39.71","404494756.49","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hci",
"HCJ","HCI Group, Inc.","26.03","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hcj",
"HDB","HDFC Bank Limited","60.68","51136785950.52","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/hdb",
"HIIQ","Health Insurance Innovations, Inc.","17.3","255205326.9","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/hiiq",
"HTLF","Heartland Financial USA, Inc.","47.2","1230151935.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/htlf",
"HNNA","Hennessy Advisors, Inc.","31.84","163198276.16","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/hnna",
"HCAC","Hennessy Capital Acquisition Corp. II","10.21","254738325.85","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/hcac",
"HCACU","Hennessy Capital Acquisition Corp. II","11.1","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/hcacu",
"HCACW","Hennessy Capital Acquisition Corp. II","0.92","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/hcacw",
"HTBK","Heritage Commerce Corp","14.03","532109314.11","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/htbk",
"HFWA","Heritage Financial Corporation","25.5","763643986.5","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hfwa",
"HRTG","Heritage Insurance Holdings, Inc.","15.77","497802285.7","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hrtg",
"HEOP","Heritage Oaks Bancorp","12.37","423763184.47","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/heop",
"HTH","Hilltop Holdings Inc.","29.47","2903945980.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hth",
"HMNF","HMN Financial, Inc.","17.8","79902829.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hmnf",
"HBCP","Home Bancorp, Inc.","36.28","265653769.6","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hbcp",
"HOMB","Home BancShares, Inc.","27.67","3886826344.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/homb",
"HFBL","Home Federal Bancorp, Inc. of Louisiana","27.195","53467654.38","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hfbl",
"HMST","HomeStreet, Inc.","30.9","767242643.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hmst",
"HMTA","HomeTown Bankshares Corporation","9.6","55333862.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hmta",
"HTBI","HomeTrust Bancshares, Inc.","25.9","466219425","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/htbi",
"HOPE","Hope Bancorp, Inc.","22.01","2976519906.89","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hope",
"HFBC","HopFed Bancorp, Inc.","13.4257","90190079.9783","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hfbc",
"HMN","Horace Mann Educators Corporation","43.2","1736971473.6","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hmn",
"HBNC","Horizon Bancorp (IN)","27.04","599533367.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbnc",
"HLI","Houlihan Lokey, Inc.","31.24","2083485165.08","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/hli",
"HBMD","Howard Bancorp, Inc.","15.3","106963401.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbmd",
"HSBC","HSBC Holdings plc","41.15","163060990000","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hsbc",
"HSEA","HSBC Holdings plc","26.18","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hsea",
"HSEB","HSBC Holdings plc","25.86","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hseb",
"HPP","Hudson Pacific Properties, Inc.","35.24","4829319448.28","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/hpp",
"HUNTU","Hunter Maritime Acquisition Corp.","10.17","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/huntu",
"HBAN","Huntington Bancshares Incorporated","13.29","14416762441.83","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hban",
"HBANN","Huntington Bancshares Incorporated","24.4878","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbann",
"HBANO","Huntington Bancshares Incorporated","25.93","20658147766.61","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbano",
"HBANP","Huntington Bancshares Incorporated","1375","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbanp",
"IBKC","IBERIABANK Corporation","83","3714631053","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibkc",
"IBKCO","IBERIABANK Corporation","26.66","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibkco",
"IBKCP","IBERIABANK Corporation","26.8195","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibkcp",
"IBN","ICICI Bank Limited","7.54","21937539912.08","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ibn",
"IROQ","IF Bancorp, Inc.","18.96","74899735.68","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/iroq",
"ILG","ILG, Inc","17.86","2384707742.2","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/ilg",
"IHC","Independence Holding Company","19.15","326849806.25","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/ihc",
"INDB","Independent Bank Corp.","69.7","1882299450.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/indb",
"IBCP","Independent Bank Corporation","21.7","461028131.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibcp",
"IBTX","Independent Bank Group, Inc","62.2","1173686756.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibtx",
"IPCC","Infinity Property and Casualty Corporation","87.55","967886699.75","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ipcc",
"ING","ING Group, N.V.","14.63","56620782044.75","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ing",
"INZ","ING Group, N.V.","25.82","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/inz",
"ISF","ING Group, N.V.","25.28","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/isf",
"ISG","ING Group, N.V.","25.1","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/isg",
"ISP","ING Group, N.V.","25.2","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/isp",
"IIPR","Innovative Industrial Properties, Inc.","19.25","0","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/iipr",
"IFMI","Institutional Financial Markets, Inc.","1.1999","14505809.4818","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ifmi",
"IBKR","Interactive Brokers Group, Inc.","38.58","15795707818.86","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ibkr",
"ICE","Intercontinental Exchange Inc.","57.34","170780332136","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ice",
"IBOC","International Bancshares Corporation","40.15","2648448176","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/iboc",
"INTL","INTL FCStone Inc.","38.71","714925351.21","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/intl",
"IVZ","Invesco Plc","31.53","12881123715.93","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ivz",
"ISTR","Investar Holding Corporation","19.0501","135545004.8186","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/istr",
"ITG","Investment Technology Group, Inc.","20.3","661102995","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/itg",
"ISBC","Investors Bancorp, Inc.","14.15","4376513708.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/isbc",
"ITIC","Investors Title Company","137.4","258900484.2","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/itic",
"DTYS","iPath US Treasury 10-year Bear ETN","19.6996","54128965.2124","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dtys",
"DTYL","iPath US Treasury 10-year Bull ETN","73.72","5071419.96","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dtyl",
"DTUS","iPath US Treasury 2-year Bear ETN","32.91","8176357.86","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dtus",
"DTUL","iPath US Treasury 2-year Bull ETN","62.924","3708300.092","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dtul",
"DFVS","iPath US Treasury 5-year Bear Exchange Traded Note","30.63","2202297","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dfvs",
"DFVL","iPath US Treasury 5-year Bull ETN","65.24","4540704","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dfvl",
"FLAT","iPath US Treasury Flattener ETN","59.74","3441740.88","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/flat",
"DLBS","iPath US Treasury Long Bond Bear ETN","19.36","21809969.28","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dlbs",
"DLBL","iPath US Treasury Long Bond Bull ETN","79.33","5628939.48","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dlbl",
"STPP","iPath US Treasury Steepener ETN","34.46","3202023.2","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/stpp",
"ITUB","Itau Unibanco Banco Holding SA","11.1","658199552.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/itub",
"JPM","J P Morgan Chase & Co","86.12","308160119621.36","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm",
"JPM^A","J P Morgan Chase & Co","25","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm^a",
"JPM^H","J P Morgan Chase & Co","25.83","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm^h",
"JXSB","Jacksonville Bancorp Inc.","30.0001","53956499.8544","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jxsb",
"JRVR","James River Group Holdings, Ltd.","41.45","1207763219.3","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/jrvr",
"JNS","Janus Capital Group, Inc","13.66","2494525066.3","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/jns",
"JSYN","Jensyn Acquistion Corp.","10.238","52925341","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/jsyn",
"JSYNR","Jensyn Acquistion Corp.","0.2","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/jsynr",
"JSYNU","Jensyn Acquistion Corp.","10.36","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/jsynu",
"JSYNW","Jensyn Acquistion Corp.","0.12","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/jsynw",
"JTPY","JetPay Corporation","2.55","45091402.65","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/jtpy",
"WYIG","JM Global Holding Company","9.85","64640625","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/wyig",
"WYIGU","JM Global Holding Company","10.2008","66942750","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/wyigu",
"WYIGW","JM Global Holding Company","0.43","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/wyigw",
"JMP","JMP Group LLC","6.05","128290068.5","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmp",
"JMPB","JMP Group LLC","25.21","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpb",
"JMPC","JMP Group LLC","25.2355","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpc",
"JLL","Jones Lang LaSalle Incorporated","106.73","4825043969.85","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/jll",
"KB","KB Financial Group Inc","35.6","13262591960.8","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/kb",
"KCG","KCG Holdings, Inc.","13.76","1186112000","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/kcg",
"KRNY","Kearny Financial","15.45","1367652200.1","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/krny",
"KMPA","Kemper Corporation","26.24","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpa",
"KMPR","Kemper Corporation","44.7","2288060285.7","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpr",
"KW","Kennedy-Wilson Holdings Inc.","21.05","2457011256.25","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/kw",
"KWN","Kennedy-Wilson Holdings Inc.","26.09","0","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/kwn",
"KFFB","Kentucky First Federal Bancorp","9.45","79753416.75","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb",
"KEY","KeyCorp","18.32","19798642850.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/key",
"KINS","Kingstone Companies, Inc","12.9","102082421.4","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kins",
"KFS","Kingsway Financial Services, Inc.","6.35","148658929.25","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kfs",
"KNSL","Kinsale Capital Group, Inc.","31.74","665546760.18","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/knsl",
"KKR","KKR & Co. L.P.","16.73","7520653445.97","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/kkr",
"KFI","KKR Financial Holdings LLC","25.5","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kfi",
"KLRE","KLR Energy Acquisition Corp.","10.38","84963621.6","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/klre",
"KLREU","KLR Energy Acquisition Corp.","12.1","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/klreu",
"KLREW","KLR Energy Acquisition Corp.","1.34","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/klrew",
"LTS","Ladenburg Thalmann Financial Services Inc","2.38","461464592.68","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lts",
"LSBK","Lake Shore Bancorp, Inc.","15.97","97381163.32","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbk",
"LSBG","Lake Sunapee Bank Group","22.79","191164320.41","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbg",
"LBAI","Lakeland Bancorp, Inc.","18.75","884667581.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lbai",
"LKFN","Lakeland Financial Corporation","45.96","1152726758.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lkfn",
"LCA","Landcadia Holdings, Inc.","9.82","306875000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/lca",
"LCAHU","Landcadia Holdings, Inc.","10.32","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/lcahu",
"LCAHW","Landcadia Holdings, Inc.","0.6","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/lcahw",
"LARK","Landmark Bancorp Inc.","29.03","111996985.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lark",
"LAZ","Lazard Ltd.","41","5053137086","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/laz",
"LCNB","LCNB Corporation","22.25","222129137","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lcnb",
"LTXB","LegacyTexas Financial Group, Inc.","42.71","2040391663.6","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ltxb",
"LM","Legg Mason, Inc.","31.52","3183732413.28","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/lm",
"LMHA","Legg Mason, Inc.","25.24","0","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/lmha",
"CVB","Lehman ABS Corporation","10.62","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cvb",
"JBK","Lehman ABS Corporation","22.66","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbk",
"XKE","Lehman ABS Corporation","8.5686","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xke",
"KCC","Lehman ABS Corporation","29.1091","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kcc",
"KTH","Lehman ABS Corporation","32.1453","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kth",
"KTN","Lehman ABS Corporation","32.13","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktn",
"KTP","Lehman ABS Corporation","20.15","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktp",
"LEJU","Leju Holdings Limited","4.22","570898302.76","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/leju",
"TREE","LendingTree, Inc.","100.75","1187802804.5","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tree",
"LNC","Lincoln National Corporation","67.35","15393539707.2","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lnc",
"LOB","Live Oak Bancshares, Inc.","19.05","652147698.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lob",
"LYG","Lloyds Banking Group Plc","3.27","58414181613.54","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/lyg",
"LMFA","LM Funding America, Inc.","4.1","13530000","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/lmfa",
"LMFAW","LM Funding America, Inc.","0.2202","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/lmfaw",
"L","Loews Corporation","46.75","15752850173.5","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/l",
"LPLA","LPL Financial Holdings Inc.","38.08","3395026208","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla",
"MBTF","M B T Financial Corp","11.3","256931071.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbtf",
"MACQ","M I Acquisitions, Inc.","10.04","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/macq",
"MACQW","M I Acquisitions, Inc.","0.2","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/macqw",
"MIII","M III Acquisition Corp.","9.7","186337000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/miii",
"MIIIU","M III Acquisition Corp.","9.87","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/miiiu",
"MIIIW","M III Acquisition Corp.","0.25","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/miiiw",
"MTB","M&T Bank Corporation","156.56","24274411634.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mtb",
"MCBC","Macatawa Bank Corporation","9.98","338528985.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbc",
"MFNC","Mackinac Financial Corporation","13.01","81486456.71","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfnc",
"BMA","Macro Bank Inc.","71.98","4207684617.96","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bma",
"MGYR","Magyar Bancorp, Inc.","12.06","70198196.76","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr",
"MHLD","Maiden Holdings, Ltd.","17.6","1515920753.6","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhld",
"MHNB","Maiden Holdings, Ltd.","25.49","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhnb",
"MHNC","Maiden Holdings, Ltd.","27","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhnc",
"MSFG","MainSource Financial Group, Inc.","33.63","809453787.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg",
"MLVF","Malvern Bancorp, Inc.","21.15","138752523.45","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/mlvf",
"MN","Manning & Napier, Inc.","7.95","119280846","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/mn",
"MFC","Manulife Financial Corp","18.39","36306584887.53","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/mfc",
"MMI","Marcus & Millichap, Inc.","25.31","952067110.33","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/mmi",
"MKL","Markel Corporation","918.02","12844475911.98","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mkl",
"MKTX","MarketAxess Holdings, Inc.","157.15","5905641683.2","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mktx",
"MRLN","Marlin Business Services Corp.","21.75","273280180.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mrln",
